"","id","orden","palabra","doc_id","lemma","muestra"
"1105","-MOJA5-IyI0Cq2Yvnoeg",2,"Computadoras",1105,"computadora",2021
"1106","-MOJA5-IyI0Cq2Yvnoeg",3,"Reconocimiento facial",1106,"reconocimientofacial",2021
"1107","-MOJA5-IyI0Cq2Yvnoeg",4,"Cámaras de seguridad",1107,"camaradeseguridad",2021
"1108","-MOJA5-IyI0Cq2Yvnoeg",5,"Herramientas de edición digital",1108,"herramientasdeediciondigital",2021
"1109","-MOLvQ6Rf_0nzH1A5MKR",1,"Futuro",1109,"futuro",2021
"1110","-MOLvQ6Rf_0nzH1A5MKR",2,"Desempleo",1110,"desempleo",2021
"1111","-MOLvQ6Rf_0nzH1A5MKR",3,"Individualismo",1111,"individualismo",2021
"1112","-MOLvQ6Rf_0nzH1A5MKR",4,"Aldea global",1112,"aldeaglobal",2021
"1113","-MOLvQ6Rf_0nzH1A5MKR",5,"Control",1113,"control",2021
"1114","-MOMbebly0EmxgxFiqac",1,"avance",1114,"avance",2021
"1115","-MOMbebly0EmxgxFiqac",2,"ingenio",1115,"ingenio",2021
"1116","-MOMbebly0EmxgxFiqac",3,"mejoras",1116,"mejor",2021
"1117","-MOMbebly0EmxgxFiqac",4,"conocimientos",1117,"conocimiento",2021
"1118","-MOMbebly0EmxgxFiqac",5,"ayuda",1118,"ayuda",2021
"1119","-MONEbzA-Jlym0UvY54j",1,"Robots",1119,"robot",2021
"1120","-MONEbzA-Jlym0UvY54j",2,"Computadoras",1120,"computadora",2021
"1121","-MONEbzA-Jlym0UvY54j",3,"Satélite",1121,"satelite",2021
"1122","-MONEbzA-Jlym0UvY54j",4,"Maquinas",1122,"maquina",2021
"1123","-MONEbzA-Jlym0UvY54j",5,"Energía solar",1123,"energirsolar",2021
"1124","-MONQ0F5dkFkOm8rP-yC",1,"futuro",1124,"futuro",2021
"1125","-MONQ0F5dkFkOm8rP-yC",2,"mejorar",1125,"mejorar",2021
"1126","-MONQ0F5dkFkOm8rP-yC",3,"interesante",1126,"interesante",2021
"1127","-MONQ0F5dkFkOm8rP-yC",4,"descubrimiento",1127,"descubrimiento",2021
"1128","-MONQ0F5dkFkOm8rP-yC",5,"ayuda",1128,"ayuda",2021
"1129","-MONwkLMxD4lF2rZfmfN",1,"Programación",1129,"programacion",2021
"1130","-MONwkLMxD4lF2rZfmfN",2,"Sistema operativo",1130,"sistemaoperativo",2021
"1131","-MONwkLMxD4lF2rZfmfN",3,"Nano chip",1131,"nanochip",2021
"1132","-MONwkLMxD4lF2rZfmfN",4,"Realidad virtual",1132,"realidadvirtual",2021
"1133","-MONwkLMxD4lF2rZfmfN",5,"Robótica",1133,"robot",2021
"1134","-MOUie1lS4spfUxXwR06",1,"Robot",1134,"robot",2021
"1135","-MOUie1lS4spfUxXwR06",2,"Computadora",1135,"computadora",2021
"1136","-MOUie1lS4spfUxXwR06",3,"Internet",1136,"internet",2021
"1137","-MOUie1lS4spfUxXwR06",4,"Nanobots",1137,"nanobots",2021
"1138","-MOUie1lS4spfUxXwR06",5,"Biotecnología",1138,"biotecnologia",2021
"1139","-MOV9pskfCm-iDmC3hc4",1,"Tecnologías",1139,"tecnologia",2021
"1140","-MOV9pskfCm-iDmC3hc4",2,"Avances",1140,"avances",2021
"1141","-MOV9pskfCm-iDmC3hc4",3,"Progreso",1141,"progreso",2021
"1142","-MOV9pskfCm-iDmC3hc4",4,"Nuevos conocimientos",1142,"nuevoconocimiento",2021
"1143","-MOV9pskfCm-iDmC3hc4",5,"Máquinas",1143,"maquina",2021
"1144","-MOWW1PozslL7zQ3Uu5m",1,"Robótica",1144,"robot",2021
"1145","-MOWW1PozslL7zQ3Uu5m",2,"Desempleo",1145,"desempleo",2021
"1146","-MOWW1PozslL7zQ3Uu5m",3,"Ciencia",1146,"ciencia",2021
"1147","-MOWW1PozslL7zQ3Uu5m",4,"Contaminación",1147,"contaminacion",2021
"1148","-MOWW1PozslL7zQ3Uu5m",5,"Tecnologías",1148,"tecnologia",2021
"1149","-MOXhP4FlGqK77DBvz40",1,"Software",1149,"software",2021
"1150","-MOXhP4FlGqK77DBvz40",2,"Tecnología",1150,"tecnologia",2021
"1151","-MOXhP4FlGqK77DBvz40",3,"Máquina",1151,"maquina",2021
"1152","-MOXhP4FlGqK77DBvz40",4,"Datos",1152,"dato",2021
"1153","-MOXhP4FlGqK77DBvz40",5,"Diseño",1153,"diseño",2021
"1154","-MOYSg15dAwtcKT9jwb-",1,"Control",1154,"control",2021
"1155","-MOYSg15dAwtcKT9jwb-",2,"Datos",1155,"dato",2021
"1156","-MOYSg15dAwtcKT9jwb-",3,"Conocimiento",1156,"conocimiento",2021
"1157","-MOYSg15dAwtcKT9jwb-",4,"Razonamiento",1157,"razonamiento",2021
"1158","-MOYSg15dAwtcKT9jwb-",5,"Decisión",1158,"decision",2021
"1159","-MO_9xneLt__gTFU_46U",1,"Avances",1159,"avances",2021
"1160","-MO_9xneLt__gTFU_46U",2,"Innovación",1160,"innovacion",2021
"1161","-MO_9xneLt__gTFU_46U",3,"Desarrollo",1161,"desarrollo",2021
"1162","-MO_9xneLt__gTFU_46U",4,"Desigualdades",1162,"desigualdad",2021
"1163","-MO_9xneLt__gTFU_46U",5,"Precarización laboral",1163,"precarizacionlaboral",2021
"1164","-MOd4tdpZfpdFSlywxdQ",1,"Técnologia",1164,"tecnologia",2021
"1165","-MOd4tdpZfpdFSlywxdQ",2,"Futuro",1165,"futuro",2021
"1166","-MOd4tdpZfpdFSlywxdQ",3,"Novedoso",1166,"novedoso",2021
"1167","-MOd4tdpZfpdFSlywxdQ",4,"Avance",1167,"avance",2021
"1168","-MOd4tdpZfpdFSlywxdQ",5,"Creatividad",1168,"creatividad",2021
"1169","-MOfWTrBF6boTpmNPSv5",1,"ALGORITMOS",1169,"algoritr",2021
"1170","-MOfWTrBF6boTpmNPSv5",2,"DATOS",1170,"datos",2021
"1171","-MOfWTrBF6boTpmNPSv5",3,"INFORMACION",1171,"informacion",2021
"1172","-MOfWTrBF6boTpmNPSv5",4,"CAPACIDADES",1172,"capacidades",2021
"1173","-MOfWTrBF6boTpmNPSv5",5,"MAQUINA",1173,"maquina",2021
"1174","-MOgqe6EI9T4o52g0oXQ",1,"Maquina",1174,"maquina",2021
"1175","-MOgqe6EI9T4o52g0oXQ",2,"Robot",1175,"robot",2021
"1176","-MOgqe6EI9T4o52g0oXQ",3,"Big data",1176,"big data",2021
"1177","-MOgqe6EI9T4o52g0oXQ",4,"Tecnologia",1177,"tecnologia",2021
"1178","-MOgqe6EI9T4o52g0oXQ",5,"Computadora",1178,"computadora",2021
"1179","-MOhMYZ-m8Uf7ky4MVlJ",1,"robot",1179,"robot",2021
"1180","-MOhMYZ-m8Uf7ky4MVlJ",2,"datos",1180,"dato",2021
"1181","-MOhMYZ-m8Uf7ky4MVlJ",3,"redes",1181,"red",2021
"1182","-MOhMYZ-m8Uf7ky4MVlJ",4,"aprendizaje automatico",1182,"aprendizajeautomatico",2021
"1183","-MOhMYZ-m8Uf7ky4MVlJ",5,"modelo",1183,"modelo",2021
"1184","-MOic79KVG1CC3Ibn8Ss",1,"Rapidez",1184,"rapidez",2021
"1185","-MOic79KVG1CC3Ibn8Ss",2,"Comodidad",1185,"comodidad",2021
"1186","-MOic79KVG1CC3Ibn8Ss",3,"Practicidad",1186,"practicidad",2021
"1187","-MOic79KVG1CC3Ibn8Ss",4,"Internet de las cosas",1187,"internetdeelcosa",2021
"1188","-MOic79KVG1CC3Ibn8Ss",5,"Conexion",1188,"conexion",2021
"1189","-MOpsxdwhjYJv26Z-LMR",1,"robot",1189,"robot",2021
"1190","-MOpsxdwhjYJv26Z-LMR",2,"computadora",1190,"computadora",2021
"1191","-MOpsxdwhjYJv26Z-LMR",3,"internet",1191,"internet",2021
"1192","-MOpsxdwhjYJv26Z-LMR",4,"celular",1192,"celular",2021
"1193","-MOpsxdwhjYJv26Z-LMR",5,"pantalla",1193,"pantalla",2021
"1194","-MOsVmvcw5WBmwoSB-aB",1,"Redes",1194,"red",2021
"1195","-MOsVmvcw5WBmwoSB-aB",2,"Control",1195,"control",2021
"1196","-MOsVmvcw5WBmwoSB-aB",3,"Datos",1196,"dato",2021
"1197","-MOsVmvcw5WBmwoSB-aB",4,"Tecnologia",1197,"tecnologia",2021
"1198","-MOsVmvcw5WBmwoSB-aB",5,"Ciencia",1198,"ciencia",2021
"1199","-MOyXrvJ1mL5fnXfpHbD",1,"robot",1199,"robot",2021
"1200","-MOyXrvJ1mL5fnXfpHbD",2,"algoritomos",1200,"algoriter",2021
"1201","-MOyXrvJ1mL5fnXfpHbD",3,"programacion",1201,"programacion",2021
"1202","-MOyXrvJ1mL5fnXfpHbD",4,"deshumanizacion",1202,"deshumanizacion",2021
"1203","-MOyXrvJ1mL5fnXfpHbD",5,"dominio",1203,"dominio",2021
"1204","-MP0JfUkhCLye9ojZooh",1,"Exclusion",1204,"exclusion",2021
"1205","-MP0JfUkhCLye9ojZooh",2,"Progreso",1205,"progreso",2021
"1206","-MP0JfUkhCLye9ojZooh",3,"Ciencia",1206,"ciencia",2021
"1207","-MP0JfUkhCLye9ojZooh",4,"Ciencia",1207,"ciencia",2021
"1208","-MP0JfUkhCLye9ojZooh",5,"Comunidades",1208,"comunidades",2021
"1209","-MP25kaF20LiPNuU9RmD",1,"Tecnologia",1209,"tecnologia",2021
"1210","-MP25kaF20LiPNuU9RmD",2,"Hombre",1210,"hombre",2021
"1211","-MP25kaF20LiPNuU9RmD",3,"Etica",1211,"etico",2021
"1212","-MP25kaF20LiPNuU9RmD",4,"Creación",1212,"creacion",2021
"1213","-MP25kaF20LiPNuU9RmD",5,"Presente",1213,"presente",2021
"1214","-MP2NvbjNPxfczRGLSe6",1,"Progreso",1214,"progreso",2021
"1215","-MP2NvbjNPxfczRGLSe6",2,"Innovación",1215,"innovacion",2021
"1216","-MP2NvbjNPxfczRGLSe6",3,"Desafios",1216,"desafio",2021
"1217","-MP2NvbjNPxfczRGLSe6",4,"Intuicion",1217,"intuicion",2021
"1218","-MP2NvbjNPxfczRGLSe6",5,"Creatividad",1218,"creatividad",2021
"1219","-MP3pCIMRwYub8ayM8i2",1,"Tecnología",1219,"tecnologia",2021
"1220","-MP3pCIMRwYub8ayM8i2",2,"Avance",1220,"avance",2021
"1221","-MP3pCIMRwYub8ayM8i2",3,"Estudiar",1221,"estudiar",2021
"1222","-MP3pCIMRwYub8ayM8i2",4,"Oportunidades",1222,"oportunidad",2021
"1223","-MP3pCIMRwYub8ayM8i2",5,"Ciencias",1223,"ciencia",2021
"1224","-MP5ieLpJ4j9qSa7xBNt",1,"BIGDATA",1224,"bigdata",2021
"1225","-MP5ieLpJ4j9qSa7xBNt",2,"Ciencia",1225,"ciencia",2021
"1226","-MP5ieLpJ4j9qSa7xBNt",3,"Tecnologia",1226,"tecnologia",2021
"1227","-MP5ieLpJ4j9qSa7xBNt",4,"Sistemas",1227,"sistema",2021
"1228","-MP5ieLpJ4j9qSa7xBNt",5,"Algoritmos",1228,"algoritr",2021
"1229","-MRczFdeoTWFNy71EtBN",1,"Robot",1229,"robot",2021
"1230","-MRczFdeoTWFNy71EtBN",2,"Androide",1230,"androide",2021
"1231","-MRczFdeoTWFNy71EtBN",3,"Ciencia",1231,"ciencia",2021
"1232","-MRczFdeoTWFNy71EtBN",4,"Tecnología",1232,"tecnologia",2021
"1233","-MRczFdeoTWFNy71EtBN",5,"Futuro",1233,"futuro",2021
"1234","-MRdbpMqNtMTvlaMaXT-",1,"ayuda",1234,"ayuda",2021
"1235","-MRdbpMqNtMTvlaMaXT-",2,"ahorro de tiempo",1235,"ahorrodetiempo",2021
"1236","-MRdbpMqNtMTvlaMaXT-",3,"herramienta eficaz",1236,"herramientaeficaz",2021
"1237","-MRdbpMqNtMTvlaMaXT-",4,"eficaz",1237,"eficaz",2021
"1238","-MRdbpMqNtMTvlaMaXT-",5,"aliado científico",1238,"aliadocientifico",2021
"1239","-MRjZQw_aIQ7FRVcxb2j",1,"Contradicción",1239,"contradiccion",2021
"1240","-MRjZQw_aIQ7FRVcxb2j",2,"Marketing",1240,"marketing",2021
"1241","-MRjZQw_aIQ7FRVcxb2j",3,"Sin significado",1241,"sinsignificado",2021
"1242","-MRjZQw_aIQ7FRVcxb2j",4,"Superficialidad",1242,"superficialidad",2021
"1243","-MRjZQw_aIQ7FRVcxb2j",5,"Engaño",1243,"engaño",2021
"1244","-MRjZQw_aIQ7FRVcxb2j",6,"Manipulación",1244,"manipulacion",2021
"1245","-MRl6ZGphEBvNfHAH_Pz",1,"Eficacia",1245,"eficacia",2021
"1246","-MRl6ZGphEBvNfHAH_Pz",2,"Tecnología",1246,"tecnologia",2021
"1247","-MRl6ZGphEBvNfHAH_Pz",3,"Robots",1247,"robot",2021
"1248","-MRl6ZGphEBvNfHAH_Pz",4,"Sin emociones",1248,"sinemocion",2021
"1249","-MRl6ZGphEBvNfHAH_Pz",5,"Ayuda",1249,"ayuda",2021
"1250","-MRm88GK_xU2l_RGxmYy",1,"Control",1250,"control",2021
"1251","-MRm88GK_xU2l_RGxmYy",2,"Automatismo",1251,"automatismo",2021
"1252","-MRm88GK_xU2l_RGxmYy",3,"Descanso",1252,"descanso",2021
"1253","-MRm88GK_xU2l_RGxmYy",4,"Prescindencia",1253,"prescindencia",2021
"1254","-MRm88GK_xU2l_RGxmYy",5,"Independiente",1254,"independiente",2021
"1255","-MRp8oQfuX-jC7hPMgvF",1,"futuro",1255,"futuro",2021
"1256","-MRp8oQfuX-jC7hPMgvF",2,"tecnología",1256,"tecnologia",2021
"1257","-MRp8oQfuX-jC7hPMgvF",3,"innovación",1257,"innovacion",2021
"1258","-MRp8oQfuX-jC7hPMgvF",4,"aprendizaje",1258,"aprendizaje",2021
"1259","-MRp8oQfuX-jC7hPMgvF",5,"oportunidades",1259,"oportunidad",2021
"1260","-MRqsrFkSCy0f5riToqR",1,"Futuro",1260,"futuro",2021
"1261","-MRqsrFkSCy0f5riToqR",2,"Ciencia",1261,"ciencia",2021
"1262","-MRqsrFkSCy0f5riToqR",3,"Desigualdad",1262,"desigualdad",2021
"1263","-MRqsrFkSCy0f5riToqR",4,"Frustraciones",1263,"frustracion",2021
"1264","-MRqsrFkSCy0f5riToqR",5,"Capitalismo",1264,"capitalismo",2021
"1265","-MRtNpdQfYgOUvhTXlio",1,"Futuro",1265,"futuro",2021
"1266","-MRtNpdQfYgOUvhTXlio",2,"Inteligencia",1266,"inteligencia",2021
"1267","-MRtNpdQfYgOUvhTXlio",3,"Pisibilidades",1267,"pisibilidad",2021
"1268","-MRtNpdQfYgOUvhTXlio",4,"Cibernetica",1268,"cibernetica",2021
"1269","-MRtNpdQfYgOUvhTXlio",5,"Exito",1269,"exito",2021
"1270","-MRwaYS7xX5coEJksQsP",1,"Robot",1270,"robot",2021
"1271","-MRwaYS7xX5coEJksQsP",2,"Big data",1271,"big data",2021
"1272","-MRwaYS7xX5coEJksQsP",3,"Información",1272,"informacion",2021
"1273","-MRwaYS7xX5coEJksQsP",4,"Memoria",1273,"memoria",2021
"1274","-MRwaYS7xX5coEJksQsP",5,"Machine lerning",1274,"machinelerning",2021
"1275","-MRx-q0Ge_tHyLNtwlTA",1,"Robots",1275,"robot",2021
"1276","-MRx-q0Ge_tHyLNtwlTA",2,"Prótesis",1276,"protesis",2021
"1277","-MRx-q0Ge_tHyLNtwlTA",3,"Máquinas",1277,"maquina",2021
"1278","-MRx-q0Ge_tHyLNtwlTA",4,"Clonacion",1278,"clonacion",2021
"1279","-MRx-q0Ge_tHyLNtwlTA",5,"Reemplazo",1279,"reemplazo",2021
"1280","-MS-TcgupOGEvb1eO8mn",1,"evolución",1280,"evolucion",2021
"1281","-MS-TcgupOGEvb1eO8mn",2,"ciencia",1281,"ciencia",2021
"1282","-MS-TcgupOGEvb1eO8mn",3,"mercado",1282,"mercado",2021
"1283","-MS-TcgupOGEvb1eO8mn",4,"progreso",1283,"progreso",2021
"1284","-MS-TcgupOGEvb1eO8mn",5,"trabajo",1284,"trabajo",2021
"1285","-MS0bJtlJowjcBq-nJRy",1,"Rapidez",1285,"rapidez",2021
"1286","-MS0bJtlJowjcBq-nJRy",2,"Órdenes",1286,"orden",2021
"1287","-MS0bJtlJowjcBq-nJRy",3,"Organización",1287,"organizacion",2021
"1288","-MS0bJtlJowjcBq-nJRy",4,"Rápido",1288,"rapido",2021
"1289","-MS0bJtlJowjcBq-nJRy",5,"Nuevo",1289,"nuevo",2021
"1290","-MS2u0G6zHD0HLiitqHI",1,"Robot",1290,"robot",2021
"1291","-MS2u0G6zHD0HLiitqHI",2,"Control",1291,"control",2021
"1292","-MS2u0G6zHD0HLiitqHI",3,"Algoritmo",1292,"algoritmo",2021
"1293","-MS2u0G6zHD0HLiitqHI",4,"Big data",1293,"big data",2021
"1294","-MS2u0G6zHD0HLiitqHI",5,"Privacidad",1294,"privacidad",2021
"1295","-MS2ucfY8ahlDfAtnUOv",1,"Futuro",1295,"futuro",2021
"1296","-MS2ucfY8ahlDfAtnUOv",2,"Computadoras",1296,"computadora",2021
"1297","-MS2ucfY8ahlDfAtnUOv",3,"Capitalismo",1297,"capitalismo",2021
"1298","-MS2ucfY8ahlDfAtnUOv",4,"Pérdida de libertad",1298,"perdidadelibertad",2021
"1299","-MS2ucfY8ahlDfAtnUOv",5,"Pérdida de privacidad",1299,"perdidadeprivacidad",2021
"1300","-MS3-NGvjedK31Y2-Pm1",1,"posibilidades",1300,"posibilidad",2021
"1301","-MS3-NGvjedK31Y2-Pm1",2,"peligro",1301,"peligro",2021
"1302","-MS3-NGvjedK31Y2-Pm1",3,"pragmática",1302,"pragmatico",2021
"1303","-MS3-NGvjedK31Y2-Pm1",4,"objetiva",1303,"objetiva",2021
"1304","-MS3-NGvjedK31Y2-Pm1",5,"binaria",1304,"binario",2021
"1305","-MS3Q4UdbHEJF8oW4N_n",1,"Tecnologías",1305,"tecnologia",2021
"1306","-MS3Q4UdbHEJF8oW4N_n",2,"Control",1306,"control",2021
"1307","-MS3Q4UdbHEJF8oW4N_n",3,"Público",1307,"publico",2021
"1308","-MS3Q4UdbHEJF8oW4N_n",4,"Subjetividades",1308,"subjetividad",2021
"1309","-MS3Q4UdbHEJF8oW4N_n",5,"Privacidad",1309,"privacidad",2021
"1310","-MS4tIHsm8l4EX75DqIA",1,"Conocimiento",1310,"conocimiento",2021
"1311","-MS4tIHsm8l4EX75DqIA",2,"Desarrollo",1311,"desarrollo",2021
"1312","-MS4tIHsm8l4EX75DqIA",3,"Incertidumbre",1312,"incertidumbre",2021
"1313","-MS4tIHsm8l4EX75DqIA",4,"Robots dominando el mundo",1313,"robotdominarelmundo",2021
"1314","-MS4tIHsm8l4EX75DqIA",5,"Desempleo",1314,"desempleo",2021
"1315","1",1,"comunicacion",1,"comunicacion",2024
"1316","1",2,"chatgpt",2,"chatgpt",2024
"1317","1",3,"robot",3,"robot",2024
"1318","1",4,"terminator",4,"terminator",2024
"1319","1",5,"mente",5,"mente",2024
"1320","2",1,"tecnología",6,"tecnologia",2024
"1321","2",2,"manipulación",7,"manipulacion",2024
"1322","2",3,"futuro",8,"futuro",2024
"1323","2",4,"robots",9,"robot",2024
"1324","2",5,"soluciones",10,"solucion",2024
"1325","3",1,"sistema",11,"sistema",2024
"1326","3",2,"información",12,"informacion",2024
"1327","3",3,"informática",13,"informatica",2024
"1328","3",4,"rapidez",14,"rapidez",2024
"1329","3",5,"futuro",15,"futuro",2024
"1330","4",1,"robot",16,"robot",2024
"1331","4",2,"ayuda",17,"ayuda",2024
"1332","4",3,"cerebro",18,"cerebro",2024
"1333","4",4,"soluciones",19,"solucion",2024
"1334","4",5,"servicio",20,"servicio",2024
"1335","5",1,"sistema",21,"sistema",2024
"1336","5",2,"rendimiento",22,"rendimiento",2024
"1337","5",3,"efectividad",23,"efectividad",2024
"1338","5",4,"rapidez",24,"rapidez",2024
"1339","5",5,"robotica",25,"robot",2024
"1340","6",1,"tecnología",26,"tecnologia",2024
"1341","6",2,"virtual",27,"virtual",2024
"1342","6",3,".",28,".",2024
"1343","6",4,".",29,".",2024
"1344","6",5,".",30,".",2024
"1345","7",1,"redes neuronales",31,"redneuronal",2024
"1346","7",2,"supervisión",32,"supervision",2024
"1347","7",3,"aprendizaje automático",33,"aprendizajeautomatico",2024
"1348","7",4,"distopía",34,"distopia",2024
"1349","7",5,"invierno de la ia",35,"inviernodeelia",2024
"1350","8",1,"computadora",36,"computadora",2024
"1351","8",2,"robosts",37,"robost",2024
"1352","8",3,"asombroso",38,"asombroso",2024
"1353","8",4,"rapidez",39,"rapidez",2024
"1354","8",5,"miedo",40,"miedo",2024
"1355","9",1,"tecnología",41,"tecnologia",2024
"1356","9",2,"progreso",42,"progreso",2024
"1357","9",3,"actualidad",43,"actualidad",2024
"1358","9",4,"futurismo",44,"futurismo",2024
"1359","9",5,"desempleo",45,"desempleo",2024
"1360","10",1,"tecnología",46,"tecnologia",2024
"1361","10",2,"miedo",47,"miedo",2024
"1362","10",3,"posibilidad",48,"posibilidad",2024
"1363","10",4,"ambiguo",49,"ambiguo",2024
"1364","10",5,"robots",50,"robot",2024
"1365","11",1,"futuro",51,"futuro",2024
"1366","11",2,"tecnologia",52,"tecnologia",2024
"1367","11",3,"reemplazo",53,"reemplazo",2024
"1368","11",4,"desconocimiento",54,"desconocimiento",2024
"1369","11",5,"velocidad",55,"velocidad",2024
"1370","12",1,"chatgpt",56,"chatgpt",2024
"1371","12",2,"openai",57,"openai",2024
"1372","12",3,"lenguaje",58,"lenguaje",2024
"1373","12",4,"miedo",59,"miedo",2024
"1374","12",5,"código",60,"codigo",2024
"1375","13",1,"machine",61,"machine",2024
"1376","13",2,"prediccion",62,"prediccion",2024
"1377","13",3,"chat gpt",63,"chatgpt",2024
"1378","13",4,"redes",64,"red",2024
"1379","13",5,"robot",65,"robot",2024
"1380","14",1,"progreso",66,"progreso",2024
"1381","14",2,"oportunidadades",67,"oportunidadad",2024
"1382","14",3,"automatización",68,"automatizacion",2024
"1383","14",4,"beneficios",69,"beneficio",2024
"1384","14",5,"mejora",70,"mejorar",2024
"1385","15",1,"robot",71,"robot",2024
"1386","15",2,"metal",72,"metal",2024
"1387","15",3,"sentimientos",73,"sentimiento",2024
"1388","15",4,"desierto",74,"desierto",2024
"1389","15",5,"bruma",75,"bruma",2024
"1390","16",1,"chatgpt",76,"chatgpt",2024
"1391","16",2,"robot",77,"robot",2024
"1392","16",3,"internet",78,"internet",2024
"1393","16",4,"redes sociales",79,"redsocial",2024
"1394","16",5,"innovacion",80,"innovacion",2024
"1395","17",1,"asistencia",81,"asistencia",2024
"1396","17",2,"automatica",82,"automatica",2024
"1397","17",3,"computadora",83,"computadora",2024
"1398","17",4,"rapida",84,"rapido",2024
"1399","17",5,"mecanizada",85,"mecanizado",2024
"1400","18",1,"progreso",86,"progreso",2024
"1401","18",2,"actualización",87,"actualizacion",2024
"1402","18",3,"peligro",88,"peligro",2024
"1403","18",4,"util",89,"util",2024
"1404","18",5,"tecnología",90,"tecnologia",2024
"1405","19",1,"chat gpt",91,"chatgpt",2024
"1406","19",2,"bard",92,"bard",2024
"1407","19",3,"redes neuronales",93,"redneuronal",2024
"1408","19",4,"datos",94,"dato",2024
"1409","19",5,"genia",95,"gener",2024
"1410","20",1,"futuro",96,"futuro",2024
"1411","20",2,"peligro",97,"peligro",2024
"1412","20",3,"trabajo",98,"trabajo",2024
"1413","20",4,"seguridad",99,"seguridad",2024
"1414","20",5,"ayuda",100,"ayuda",2024
"1415","21",1,"futurismo",101,"futurismo",2024
"1416","21",2,"robot",102,"robot",2024
"1417","21",3,"tecnología",103,"tecnologia",2024
"1418","21",4,"velocidad",104,"velocidad",2024
"1419","21",5,"ciencia",105,"ciencia",2024
"1420","22",1,"robot",106,"robot",2024
"1421","22",2,"futuro",107,"futuro",2024
"1422","22",3,"desconfianza",108,"desconfianzar",2024
"1423","22",4,"deshumanización",109,"deshumanizacion",2024
"1424","22",5,"preocupación",110,"preocupacion",2024
"1425","23",1,"tecnología",111,"tecnologia",2024
"1426","23",2,"innovación",112,"innovacion",2024
"1427","23",3,"increíble",113,"increible",2024
"1428","23",4,"automatización",114,"automatizacion",2024
"1429","23",5,"robots",115,"robot",2024
"1430","24",1,"computadora",116,"computadora",2024
"1431","24",2,"rapidez",117,"rapidez",2024
"1432","24",3,"eficacia",118,"eficacia",2024
"1433","24",4,"practicidad",119,"practicidad",2024
"1434","24",5,"accesibilidad",120,"accesibilidad",2024
"1435","25",1,"tecnologia",121,"tecnologia",2024
"1436","25",2,"rapidez",122,"rapidez",2024
"1437","25",3,"robot",123,"robot",2024
"1438","25",4,"ciencia",124,"ciencia",2024
"1439","25",5,"máquina 2",125,"maquina2",2024
"1440","26",1,"rápido",126,"rapido",2024
"1441","26",2,"solución",127,"solucion",2024
"1442","26",3,"eficiencia",128,"eficiencia",2024
"1443","26",4,"respuestas",129,"respuesta",2024
"1444","26",5,"diverso",130,"diverso",2024
"1445","27",1,"herramienta",131,"herramienta",2024
"1446","27",2,"asistente",132,"asistente",2024
"1447","27",3,"silucion",133,"silucion",2024
"1448","27",4,"busqueda",134,"busqueda",2024
"1449","27",5,"respuesta",135,"respuesta",2024
"1450","28",1,"sistema",136,"sistema",2024
"1451","28",2,"información",137,"informacion",2024
"1452","28",3,"peligro",138,"peligro",2024
"1453","28",4,"incontrolado",139,"incontrolado",2024
"1454","28",5,"herramienta",140,"herramienta",2024
"1455","29",1,"velocidad",141,"velocidad",2024
"1456","29",2,"precision",142,"precision",2024
"1457","29",3,"capacidad",143,"capacidad",2024
"1458","29",4,"trabajo",144,"trabajo",2024
"1459","29",5,"certeza",145,"certeza",2024
"1460","30",1,"incognita",146,"incognita",2024
"1461","30",2,"futuro",147,"futuro",2024
"1462","30",3,"suerte",148,"suerte",2024
"1463","30",4,"desconocimiento",149,"desconocimiento",2024
"1464","30",5,"fe",150,"fe",2024
"1465","31",1,"tecnología",151,"tecnologia",2024
"1466","31",2,"robot",152,"robot",2024
"1467","31",3,"académico",153,"academico",2024
"1468","31",4,"resolver",154,"resolver",2024
"1469","31",5,"innovación",155,"innovacion",2024
"1470","32",1,"robot",156,"robot",2024
"1471","32",2,"dominar",157,"dominar",2024
"1472","32",3,"no creatividad",158,"nocreatividad",2024
"1473","32",4,"facilidad",159,"facilidad",2024
"1474","32",5,"futuro",160,"futuro",2024
"1475","33",1,"respuesta",161,"respuesta",2024
"1476","33",2,"informacion",162,"informacion",2024
"1477","33",3,"solucion",163,"solucion",2024
"1478","33",4,"automatico",164,"automatico",2024
"1479","33",5,"maquina",165,"maquina",2024
"1480","34",1,"eficacia",166,"eficacia",2024
"1481","34",2,"innovación",167,"innovacion",2024
"1482","34",3,"desarrollo",168,"desarrollo",2024
"1483","34",4,"oportunidades",169,"oportunidad",2024
"1484","34",5,"automatización",170,"automatizacion",2024
"1485","35",1,"automático",171,"automatico",2024
"1486","35",2,"avance",172,"avance",2024
"1487","35",3,"peligro",173,"peligro",2024
"1488","35",4,"interacción",174,"interaccion",2024
"1489","35",5,"amigarse",175,"naamigarel",2024
"1490","36",1,"estadística",176,"estadistico",2024
"1491","36",2,"ayuda",177,"ayuda",2024
"1492","36",3,"desarrollo",178,"desarrollo",2024
"1493","36",4,"tecnologia",179,"tecnologia",2024
"1494","36",5,"revolución",180,"revolucion",2024
"1495","37",1,"intriga",181,"intrigar",2024
"1496","37",2,"miedo",182,"miedo",2024
"1497","37",3,"ayuda",183,"ayuda",2024
"1498","37",4,"peligroso",184,"peligroso",2024
"1499","37",5,"avance",185,"avance",2024
"1500","38",1,"avance tecnológico",186,"avancetecnologico",2024
"1501","38",2,"desafío",187,"desafio",2024
